date,year,month,day,weekday,hour,demand,temperature
11/8/2014,2014,11,8,7,2,10706,37
11/8/2014,2014,11,8,7,3,10477,36
11/8/2014,2014,11,8,7,4,10414,36
11/8/2014,2014,11,8,7,5,10583,34
11/8/2014,2014,11,8,7,6,11095,34
11/8/2014,2014,11,8,7,7,11838,33
11/8/2014,2014,11,8,7,8,12653,33
11/8/2014,2014,11,8,7,9,13364,36
11/8/2014,2014,11,8,7,10,13642,38
11/8/2014,2014,11,8,7,11,13644,40
11/8/2014,2014,11,8,7,12,13469,42
11/8/2014,2014,11,8,7,13,13196,44
11/8/2014,2014,11,8,7,14,12948,45
11/8/2014,2014,11,8,7,15,12882,46
11/8/2014,2014,11,8,7,16,13095,46
11/8/2014,2014,11,8,7,17,14119,45
11/8/2014,2014,11,8,7,18,15149,43
11/8/2014,2014,11,8,7,19,14928,42
11/8/2014,2014,11,8,7,20,14468,41
11/8/2014,2014,11,8,7,21,13994,41
11/8/2014,2014,11,8,7,22,13328,40
11/8/2014,2014,11,8,7,23,12362,40
11/8/2014,2014,11,8,7,24,11439,41
11/9/2014,2014,11,9,1,1,10722,41
11/9/2014,2014,11,9,1,2,10249,41
11/9/2014,2014,11,9,1,3,9971,42
11/9/2014,2014,11,9,1,4,9852,43
11/9/2014,2014,11,9,1,5,9903,42
11/9/2014,2014,11,9,1,6,10193,43
11/9/2014,2014,11,9,1,7,10713,42
11/9/2014,2014,11,9,1,8,11404,42
11/9/2014,2014,11,9,1,9,12296,44
11/9/2014,2014,11,9,1,10,12804,45
11/9/2014,2014,11,9,1,11,12953,48
11/9/2014,2014,11,9,1,12,12988,50
11/9/2014,2014,11,9,1,13,12919,52
11/9/2014,2014,11,9,1,14,12805,54
11/9/2014,2014,11,9,1,15,12765,54
11/9/2014,2014,11,9,1,16,12970,54
11/9/2014,2014,11,9,1,17,14033,53
11/9/2014,2014,11,9,1,18,15293,50
11/9/2014,2014,11,9,1,19,15149,48
11/9/2014,2014,11,9,1,20,14743,45
11/9/2014,2014,11,9,1,21,14135,43
11/9/2014,2014,11,9,1,22,13135,41
11/9/2014,2014,11,9,1,23,12025,40
11/9/2014,2014,11,9,1,24,11087,39
11/10/2014,2014,11,10,2,1,10474,37
11/10/2014,2014,11,10,2,2,10157,37
11/10/2014,2014,11,10,2,3,10035,37
11/10/2014,2014,11,10,2,4,10088,37
11/10/2014,2014,11,10,2,5,10539,37
11/10/2014,2014,11,10,2,6,11751,36
11/10/2014,2014,11,10,2,7,13652,35
11/10/2014,2014,11,10,2,8,14567,35
11/10/2014,2014,11,10,2,9,14682,40
11/10/2014,2014,11,10,2,10,14616,45
11/10/2014,2014,11,10,2,11,14603,49
11/10/2014,2014,11,10,2,12,14526,52
11/10/2014,2014,11,10,2,13,14391,55
11/10/2014,2014,11,10,2,14,14311,56
11/10/2014,2014,11,10,2,15,14196,58
11/10/2014,2014,11,10,2,16,14257,57
11/10/2014,2014,11,10,2,17,15099,55
11/10/2014,2014,11,10,2,18,16271,52
11/10/2014,2014,11,10,2,19,16113,50
11/10/2014,2014,11,10,2,20,15583,49
11/10/2014,2014,11,10,2,21,14913,46
11/10/2014,2014,11,10,2,22,13859,45
11/10/2014,2014,11,10,2,23,12601,44
11/10/2014,2014,11,10,2,24,11474,42
11/11/2014,2014,11,11,3,1,10728,41
11/11/2014,2014,11,11,3,2,10322,40
11/11/2014,2014,11,11,3,3,10128,39
11/11/2014,2014,11,11,3,4,10131,39
11/11/2014,2014,11,11,3,5,10453,39
11/11/2014,2014,11,11,3,6,11364,40
11/11/2014,2014,11,11,3,7,12761,40
11/11/2014,2014,11,11,3,8,13711,41
11/11/2014,2014,11,11,3,9,14145,44
11/11/2014,2014,11,11,3,10,14323,48
11/11/2014,2014,11,11,3,11,14420,52
11/11/2014,2014,11,11,3,12,14338,55
11/11/2014,2014,11,11,3,13,14219,58
11/11/2014,2014,11,11,3,14,14178,61
11/11/2014,2014,11,11,3,15,14132,61
11/11/2014,2014,11,11,3,16,14230,61
11/11/2014,2014,11,11,3,17,15077,60
11/11/2014,2014,11,11,3,18,16188,57
11/11/2014,2014,11,11,3,19,15940,55
11/11/2014,2014,11,11,3,20,15406,54
11/11/2014,2014,11,11,3,21,14663,52
11/11/2014,2014,11,11,3,22,13574,52
11/11/2014,2014,11,11,3,23,12224,53
11/11/2014,2014,11,11,3,24,11093,53
11/12/2014,2014,11,12,4,1,10354,53
11/12/2014,2014,11,12,4,2,9918,53
11/12/2014,2014,11,12,4,3,9692,53
11/12/2014,2014,11,12,4,4,9666,53
11/12/2014,2014,11,12,4,5,9997,53
11/12/2014,2014,11,12,4,6,11056,52
11/12/2014,2014,11,12,4,7,12906,53
11/12/2014,2014,11,12,4,8,13952,52
11/12/2014,2014,11,12,4,9,14281,53
11/12/2014,2014,11,12,4,10,14443,54
11/12/2014,2014,11,12,4,11,14550,55
11/12/2014,2014,11,12,4,12,14585,57
11/12/2014,2014,11,12,4,13,14516,58
11/12/2014,2014,11,12,4,14,14527,60
11/12/2014,2014,11,12,4,15,14441,60
11/12/2014,2014,11,12,4,16,14541,57
11/12/2014,2014,11,12,4,17,15230,54
11/12/2014,2014,11,12,4,18,16161,53
11/12/2014,2014,11,12,4,19,15919,52
11/12/2014,2014,11,12,4,20,15453,50
11/12/2014,2014,11,12,4,21,14800,48
11/12/2014,2014,11,12,4,22,13712,46
11/12/2014,2014,11,12,4,23,12417,44
11/12/2014,2014,11,12,4,24,11291,43
11/13/2014,2014,11,13,5,1,10567,41
11/13/2014,2014,11,13,5,2,10215,40
11/13/2014,2014,11,13,5,3,10079,39
11/13/2014,2014,11,13,5,4,10158,37
11/13/2014,2014,11,13,5,5,10560,35
11/13/2014,2014,11,13,5,6,11767,33
11/13/2014,2014,11,13,5,7,13674,34
11/13/2014,2014,11,13,5,8,14575,34
11/13/2014,2014,11,13,5,9,14616,38
11/13/2014,2014,11,13,5,10,14576,41
11/13/2014,2014,11,13,5,11,14524,44
11/13/2014,2014,11,13,5,12,14431,46
11/13/2014,2014,11,13,5,13,14310,47
11/13/2014,2014,11,13,5,14,14360,48
11/13/2014,2014,11,13,5,15,14409,47
11/13/2014,2014,11,13,5,16,14679,47
11/13/2014,2014,11,13,5,17,15749,46
11/13/2014,2014,11,13,5,18,16548,45
11/13/2014,2014,11,13,5,19,16397,44
11/13/2014,2014,11,13,5,20,15973,44
11/13/2014,2014,11,13,5,21,15328,42
11/13/2014,2014,11,13,5,22,14277,40
11/13/2014,2014,11,13,5,23,12962,38
11/13/2014,2014,11,13,5,24,11843,37
11/14/2014,2014,11,14,6,1,11091,35
11/14/2014,2014,11,14,6,2,10715,34
11/14/2014,2014,11,14,6,3,10529,34
11/14/2014,2014,11,14,6,4,10532,34
11/14/2014,2014,11,14,6,5,10909,34
11/14/2014,2014,11,14,6,6,12020,34
11/14/2014,2014,11,14,6,7,13926,34
11/14/2014,2014,11,14,6,8,14936,34
11/14/2014,2014,11,14,6,9,15152,34
11/14/2014,2014,11,14,6,10,15141,36
11/14/2014,2014,11,14,6,11,15100,38
11/14/2014,2014,11,14,6,12,14997,40
11/14/2014,2014,11,14,6,13,14852,41
11/14/2014,2014,11,14,6,14,14817,40
11/14/2014,2014,11,14,6,15,14732,40
11/14/2014,2014,11,14,6,16,14874,41
11/14/2014,2014,11,14,6,17,15770,38
11/14/2014,2014,11,14,6,18,16700,36
11/14/2014,2014,11,14,6,19,16451,35
11/14/2014,2014,11,14,6,20,15975,33
11/14/2014,2014,11,14,6,21,15455,33
11/14/2014,2014,11,14,6,22,14639,32
11/14/2014,2014,11,14,6,23,13589,32
11/14/2014,2014,11,14,6,24,12529,30
11/15/2014,2014,11,15,7,1,11740,30
11/15/2014,2014,11,15,7,2,11297,29
11/15/2014,2014,11,15,7,3,11078,29
11/15/2014,2014,11,15,7,4,10999,28
11/15/2014,2014,11,15,7,5,11167,27
11/15/2014,2014,11,15,7,6,11664,26
11/15/2014,2014,11,15,7,7,12436,27
11/15/2014,2014,11,15,7,8,13247,26
11/15/2014,2014,11,15,7,9,13959,29
11/15/2014,2014,11,15,7,10,14282,31
11/15/2014,2014,11,15,7,11,14355,34
11/15/2014,2014,11,15,7,12,14207,35
11/15/2014,2014,11,15,7,13,13940,37
11/15/2014,2014,11,15,7,14,13708,38
11/15/2014,2014,11,15,7,15,13661,39
11/15/2014,2014,11,15,7,16,13921,39
11/15/2014,2014,11,15,7,17,14977,37
11/15/2014,2014,11,15,7,18,15997,35
11/15/2014,2014,11,15,7,19,15833,34
11/15/2014,2014,11,15,7,20,15416,32
11/15/2014,2014,11,15,7,21,14999,31
11/15/2014,2014,11,15,7,22,14314,29
11/15/2014,2014,11,15,7,23,13425,29
11/15/2014,2014,11,15,7,24,12520,27
11/16/2014,2014,11,16,1,1,11842,27
11/16/2014,2014,11,16,1,2,11431,27
11/16/2014,2014,11,16,1,3,11215,27
11/16/2014,2014,11,16,1,4,11147,26
11/16/2014,2014,11,16,1,5,11234,26
11/16/2014,2014,11,16,1,6,11547,26
11/16/2014,2014,11,16,1,7,12034,27
11/16/2014,2014,11,16,1,8,12699,27
11/16/2014,2014,11,16,1,9,13589,29
11/16/2014,2014,11,16,1,10,14272,32
11/16/2014,2014,11,16,1,11,14503,34
11/16/2014,2014,11,16,1,12,14477,36
11/16/2014,2014,11,16,1,13,14404,38
11/16/2014,2014,11,16,1,14,14376,39
11/16/2014,2014,11,16,1,15,14347,40
11/16/2014,2014,11,16,1,16,14592,40
11/16/2014,2014,11,16,1,17,15714,40
11/16/2014,2014,11,16,1,18,16440,40
11/16/2014,2014,11,16,1,19,16180,40
11/16/2014,2014,11,16,1,20,15713,39
11/16/2014,2014,11,16,1,21,15013,39
11/16/2014,2014,11,16,1,22,13971,39
11/16/2014,2014,11,16,1,23,12812,39
11/16/2014,2014,11,16,1,24,11762,39
11/17/2014,2014,11,17,2,1,10992,39
11/17/2014,2014,11,17,2,2,10588,39
11/17/2014,2014,11,17,2,3,10403,37
11/17/2014,2014,11,17,2,4,10449,37
11/17/2014,2014,11,17,2,5,10872,36
11/17/2014,2014,11,17,2,6,12038,35
11/17/2014,2014,11,17,2,7,14031,35
11/17/2014,2014,11,17,2,8,15194,36
11/17/2014,2014,11,17,2,9,15635,35
11/17/2014,2014,11,17,2,10,15897,36
11/17/2014,2014,11,17,2,11,16074,37
11/17/2014,2014,11,17,2,12,16116,38
11/17/2014,2014,11,17,2,13,16060,39
11/17/2014,2014,11,17,2,14,16008,40
11/17/2014,2014,11,17,2,15,15938,40
11/17/2014,2014,11,17,2,16,16163,40
11/17/2014,2014,11,17,2,17,16936,40
11/17/2014,2014,11,17,2,18,17380,40
11/17/2014,2014,11,17,2,19,17052,40
11/17/2014,2014,11,17,2,20,16478,42
11/17/2014,2014,11,17,2,21,15708,43
11/17/2014,2014,11,17,2,22,14484,43
11/17/2014,2014,11,17,2,23,13081,42
11/17/2014,2014,11,17,2,24,11851,42
11/18/2014,2014,11,18,3,1,11065,41
11/18/2014,2014,11,18,3,2,10680,40
11/18/2014,2014,11,18,3,3,10489,40
11/18/2014,2014,11,18,3,4,10534,39
11/18/2014,2014,11,18,3,5,10943,38
11/18/2014,2014,11,18,3,6,12132,37
11/18/2014,2014,11,18,3,7,14145,36
11/18/2014,2014,11,18,3,8,15106,35
11/18/2014,2014,11,18,3,9,15235,35
11/18/2014,2014,11,18,3,10,15224,35
11/18/2014,2014,11,18,3,11,15238,35
11/18/2014,2014,11,18,3,12,15184,36
11/18/2014,2014,11,18,3,13,15114,35
11/18/2014,2014,11,18,3,14,15150,35
11/18/2014,2014,11,18,3,15,15207,34
11/18/2014,2014,11,18,3,16,15569,32
11/18/2014,2014,11,18,3,17,16798,30
11/18/2014,2014,11,18,3,18,17933,28
11/18/2014,2014,11,18,3,19,17870,28
11/18/2014,2014,11,18,3,20,17527,27
11/18/2014,2014,11,18,3,21,16950,26
11/18/2014,2014,11,18,3,22,15901,26
11/18/2014,2014,11,18,3,23,14491,25
11/18/2014,2014,11,18,3,24,13328,25
11/19/2014,2014,11,19,4,1,12602,24
11/19/2014,2014,11,19,4,2,12231,23
11/19/2014,2014,11,19,4,3,12084,23
11/19/2014,2014,11,19,4,4,12141,22
11/19/2014,2014,11,19,4,5,12543,22
11/19/2014,2014,11,19,4,6,13734,21
11/19/2014,2014,11,19,4,7,15680,21
11/19/2014,2014,11,19,4,8,16533,21
11/19/2014,2014,11,19,4,9,16470,24
11/19/2014,2014,11,19,4,10,16279,26
11/19/2014,2014,11,19,4,11,16162,29
11/19/2014,2014,11,19,4,12,15962,31
11/19/2014,2014,11,19,4,13,15733,33
11/19/2014,2014,11,19,4,14,15654,34
11/19/2014,2014,11,19,4,15,15610,34
11/19/2014,2014,11,19,4,16,15899,33
11/19/2014,2014,11,19,4,17,17071,32
11/19/2014,2014,11,19,4,18,18088,31
11/19/2014,2014,11,19,4,19,17979,29
11/19/2014,2014,11,19,4,20,17657,28
11/19/2014,2014,11,19,4,21,17054,28
11/19/2014,2014,11,19,4,22,15899,28
11/19/2014,2014,11,19,4,23,14422,29
11/19/2014,2014,11,19,4,24,13158,30
11/20/2014,2014,11,20,5,1,12306,30
11/20/2014,2014,11,20,5,2,11835,30
11/20/2014,2014,11,20,5,3,11626,30
11/20/2014,2014,11,20,5,4,11637,30
11/20/2014,2014,11,20,5,5,11994,30
11/20/2014,2014,11,20,5,6,13133,30
11/20/2014,2014,11,20,5,7,15042,31
11/20/2014,2014,11,20,5,8,15908,31
11/20/2014,2014,11,20,5,9,15878,33
11/20/2014,2014,11,20,5,10,15678,36
11/20/2014,2014,11,20,5,11,15524,39
11/20/2014,2014,11,20,5,12,15374,43
11/20/2014,2014,11,20,5,13,15196,44
11/20/2014,2014,11,20,5,14,15145,44
11/20/2014,2014,11,20,5,15,15103,44
11/20/2014,2014,11,20,5,16,15356,43
11/20/2014,2014,11,20,5,17,16435,42
11/20/2014,2014,11,20,5,18,17377,39
11/20/2014,2014,11,20,5,19,17292,38
11/20/2014,2014,11,20,5,20,16944,35
11/20/2014,2014,11,20,5,21,16370,33
11/20/2014,2014,11,20,5,22,15385,32
11/20/2014,2014,11,20,5,23,14032,31
11/20/2014,2014,11,20,5,24,12885,29
11/21/2014,2014,11,21,6,1,12131,29
11/21/2014,2014,11,21,6,2,11748,28
11/21/2014,2014,11,21,6,3,11604,28
11/21/2014,2014,11,21,6,4,11671,27
11/21/2014,2014,11,21,6,5,12086,27
11/21/2014,2014,11,21,6,6,13281,26
11/21/2014,2014,11,21,6,7,15211,25
11/21/2014,2014,11,21,6,8,16127,25
11/21/2014,2014,11,21,6,9,16169,27
11/21/2014,2014,11,21,6,10,16119,29
11/21/2014,2014,11,21,6,11,16077,31
11/21/2014,2014,11,21,6,12,15970,32
11/21/2014,2014,11,21,6,13,15814,33
11/21/2014,2014,11,21,6,14,15777,34
11/21/2014,2014,11,21,6,15,15746,33
11/21/2014,2014,11,21,6,16,15953,33
11/21/2014,2014,11,21,6,17,16980,31
11/21/2014,2014,11,21,6,18,17742,30
11/21/2014,2014,11,21,6,19,17510,29
11/21/2014,2014,11,21,6,20,17059,28
11/21/2014,2014,11,21,6,21,16538,27
11/21/2014,2014,11,21,6,22,15707,26
11/21/2014,2014,11,21,6,23,14600,26
11/21/2014,2014,11,21,6,24,13529,25
11/22/2014,2014,11,22,7,1,12731,24
11/22/2014,2014,11,22,7,2,12300,23
11/22/2014,2014,11,22,7,3,12103,24
11/22/2014,2014,11,22,7,4,12050,22
11/22/2014,2014,11,22,7,5,12183,22
11/22/2014,2014,11,22,7,6,12659,22
11/22/2014,2014,11,22,7,7,13455,21
11/22/2014,2014,11,22,7,8,14220,22
11/22/2014,2014,11,22,7,9,14941,25
11/22/2014,2014,11,22,7,10,15307,29
11/22/2014,2014,11,22,7,11,15402,32
11/22/2014,2014,11,22,7,12,15231,34
11/22/2014,2014,11,22,7,13,14890,36
11/22/2014,2014,11,22,7,14,14530,38
11/22/2014,2014,11,22,7,15,14379,41
11/22/2014,2014,11,22,7,16,14619,41
11/22/2014,2014,11,22,7,17,15729,40
11/22/2014,2014,11,22,7,18,16392,39
11/22/2014,2014,11,22,7,19,16066,39
11/22/2014,2014,11,22,7,20,15545,39
11/22/2014,2014,11,22,7,21,15003,39
11/22/2014,2014,11,22,7,22,14255,40
11/22/2014,2014,11,22,7,23,13241,40
11/22/2014,2014,11,22,7,24,12230,41
11/23/2014,2014,11,23,1,1,11435,41
11/23/2014,2014,11,23,1,2,10922,42
11/23/2014,2014,11,23,1,3,10635,42
11/23/2014,2014,11,23,1,4,10487,42
11/23/2014,2014,11,23,1,5,10530,42
11/23/2014,2014,11,23,1,6,10823,41
11/23/2014,2014,11,23,1,7,11356,41
11/23/2014,2014,11,23,1,8,12023,41
11/23/2014,2014,11,23,1,9,12891,42
11/23/2014,2014,11,23,1,10,13311,44
11/23/2014,2014,11,23,1,11,13381,49
11/23/2014,2014,11,23,1,12,13317,51
11/23/2014,2014,11,23,1,13,13281,54
11/23/2014,2014,11,23,1,14,13166,55
11/23/2014,2014,11,23,1,15,13119,57
11/23/2014,2014,11,23,1,16,13354,57
11/23/2014,2014,11,23,1,17,14669,54
11/23/2014,2014,11,23,1,18,15664,52
11/23/2014,2014,11,23,1,19,15501,49
11/23/2014,2014,11,23,1,20,15063,47
11/23/2014,2014,11,23,1,21,14462,46
11/23/2014,2014,11,23,1,22,13451,44
11/23/2014,2014,11,23,1,23,12339,44
11/23/2014,2014,11,23,1,24,11342,43
11/24/2014,2014,11,24,2,1,10643,43
11/24/2014,2014,11,24,2,2,10274,42
11/24/2014,2014,11,24,2,3,10103,43
11/24/2014,2014,11,24,2,4,10135,43
11/24/2014,2014,11,24,2,5,10489,43
11/24/2014,2014,11,24,2,6,11604,45
11/24/2014,2014,11,24,2,7,13547,48
11/24/2014,2014,11,24,2,8,14764,51
11/24/2014,2014,11,24,2,9,15141,57
11/24/2014,2014,11,24,2,10,15334,59
11/24/2014,2014,11,24,2,11,15479,60
11/24/2014,2014,11,24,2,12,15469,61
11/24/2014,2014,11,24,2,13,15342,62
11/24/2014,2014,11,24,2,14,15268,63
11/24/2014,2014,11,24,2,15,15078,63
11/24/2014,2014,11,24,2,16,15131,63
11/24/2014,2014,11,24,2,17,15964,62
11/24/2014,2014,11,24,2,18,16599,61
11/24/2014,2014,11,24,2,19,16350,61
11/24/2014,2014,11,24,2,20,15845,60
11/24/2014,2014,11,24,2,21,15109,60
11/24/2014,2014,11,24,2,22,13980,59
11/24/2014,2014,11,24,2,23,12656,61
11/24/2014,2014,11,24,2,24,11414,62
11/25/2014,2014,11,25,3,1,10535,62
11/25/2014,2014,11,25,3,2,10046,62
11/25/2014,2014,11,25,3,3,9778,61
11/25/2014,2014,11,25,3,4,9736,59
11/25/2014,2014,11,25,3,5,10043,59
11/25/2014,2014,11,25,3,6,11083,57
11/25/2014,2014,11,25,3,7,12992,56
11/25/2014,2014,11,25,3,8,14028,55
11/25/2014,2014,11,25,3,9,14304,57
11/25/2014,2014,11,25,3,10,14433,58
11/25/2014,2014,11,25,3,11,14570,59
11/25/2014,2014,11,25,3,12,14557,59
11/25/2014,2014,11,25,3,13,14479,58
11/25/2014,2014,11,25,3,14,14449,57
11/25/2014,2014,11,25,3,15,14355,57
11/25/2014,2014,11,25,3,16,14469,55
11/25/2014,2014,11,25,3,17,15387,54
11/25/2014,2014,11,25,3,18,16163,51
11/25/2014,2014,11,25,3,19,16031,50
11/25/2014,2014,11,25,3,20,15682,48
11/25/2014,2014,11,25,3,21,15128,46
11/25/2014,2014,11,25,3,22,14192,46
11/25/2014,2014,11,25,3,23,12937,44
11/25/2014,2014,11,25,3,24,11755,44
11/26/2014,2014,11,26,4,1,10901,44
11/26/2014,2014,11,26,4,2,10448,44
11/26/2014,2014,11,26,4,3,10193,44
11/26/2014,2014,11,26,4,4,10244,44
11/26/2014,2014,11,26,4,5,10565,43
11/26/2014,2014,11,26,4,6,11537,42
11/26/2014,2014,11,26,4,7,13227,42
11/26/2014,2014,11,26,4,8,14471,41
11/26/2014,2014,11,26,4,9,15179,41
11/26/2014,2014,11,26,4,10,15668,41
11/26/2014,2014,11,26,4,11,16116,38
11/26/2014,2014,11,26,4,12,16387,36
11/26/2014,2014,11,26,4,13,16500,35
11/26/2014,2014,11,26,4,14,16588,34
11/26/2014,2014,11,26,4,15,16550,34
11/26/2014,2014,11,26,4,16,16578,34
11/26/2014,2014,11,26,4,17,17294,33
11/26/2014,2014,11,26,4,18,17581,34
11/26/2014,2014,11,26,4,19,17164,34
11/26/2014,2014,11,26,4,20,16455,34
11/26/2014,2014,11,26,4,21,15679,34
11/26/2014,2014,11,26,4,22,14625,34
11/26/2014,2014,11,26,4,23,13439,33
11/26/2014,2014,11,26,4,24,12235,33
11/27/2014,2014,11,27,5,1,11379,33
11/27/2014,2014,11,27,5,2,10888,33
11/27/2014,2014,11,27,5,3,10590,33
11/27/2014,2014,11,27,5,4,10454,32
11/27/2014,2014,11,27,5,5,10546,33
11/27/2014,2014,11,27,5,6,10989,33
11/27/2014,2014,11,27,5,7,11692,32
11/27/2014,2014,11,27,5,8,12449,32
11/27/2014,2014,11,27,5,9,13495,32
11/27/2014,2014,11,27,5,10,14341,33
11/27/2014,2014,11,27,5,11,14845,34
11/27/2014,2014,11,27,5,12,15003,34
11/27/2014,2014,11,27,5,13,14699,35
11/27/2014,2014,11,27,5,14,14095,36
11/27/2014,2014,11,27,5,15,13489,35
11/27/2014,2014,11,27,5,16,13208,35
11/27/2014,2014,11,27,5,17,13639,34
11/27/2014,2014,11,27,5,18,13867,33
11/27/2014,2014,11,27,5,19,13787,32
11/27/2014,2014,11,27,5,20,13725,32
11/27/2014,2014,11,27,5,21,13630,32
11/27/2014,2014,11,27,5,22,13276,31
11/27/2014,2014,11,27,5,23,12620,31
11/27/2014,2014,11,27,5,24,11891,30
11/28/2014,2014,11,28,6,1,11314,30
11/28/2014,2014,11,28,6,2,10979,29
11/28/2014,2014,11,28,6,3,10835,29
11/28/2014,2014,11,28,6,4,10861,29
11/28/2014,2014,11,28,6,5,11116,29
11/28/2014,2014,11,28,6,6,11708,28
11/28/2014,2014,11,28,6,7,12604,28
11/28/2014,2014,11,28,6,8,13273,28
11/28/2014,2014,11,28,6,9,14009,28
11/28/2014,2014,11,28,6,10,14498,29
11/28/2014,2014,11,28,6,11,14693,30
11/28/2014,2014,11,28,6,12,14731,31
11/28/2014,2014,11,28,6,13,14606,32
11/28/2014,2014,11,28,6,14,14456,33
11/28/2014,2014,11,28,6,15,14382,33
11/28/2014,2014,11,28,6,16,14662,32
11/28/2014,2014,11,28,6,17,15793,31
11/28/2014,2014,11,28,6,18,16593,30
11/28/2014,2014,11,28,6,19,16381,28
11/28/2014,2014,11,28,6,20,16031,27
11/28/2014,2014,11,28,6,21,15595,26
11/28/2014,2014,11,28,6,22,14935,25
11/28/2014,2014,11,28,6,23,14011,25
11/28/2014,2014,11,28,6,24,13030,24
11/29/2014,2014,11,29,7,1,12267,23
11/29/2014,2014,11,29,7,2,11852,22
11/29/2014,2014,11,29,7,3,11646,20
11/29/2014,2014,11,29,7,4,11595,20
11/29/2014,2014,11,29,7,5,11739,20
11/29/2014,2014,11,29,7,6,12186,19
11/29/2014,2014,11,29,7,7,12906,19
11/29/2014,2014,11,29,7,8,13634,19
11/29/2014,2014,11,29,7,9,14412,20
11/29/2014,2014,11,29,7,10,14795,23
11/29/2014,2014,11,29,7,11,14847,26
11/29/2014,2014,11,29,7,12,14744,29
11/29/2014,2014,11,29,7,13,14611,30
11/29/2014,2014,11,29,7,14,14452,31
11/29/2014,2014,11,29,7,15,14438,32
11/29/2014,2014,11,29,7,16,14692,32
11/29/2014,2014,11,29,7,17,15826,32
11/29/2014,2014,11,29,7,18,16530,31
11/29/2014,2014,11,29,7,19,16346,30
11/29/2014,2014,11,29,7,20,15959,29
11/29/2014,2014,11,29,7,21,15522,29
11/29/2014,2014,11,29,7,22,14813,29
11/29/2014,2014,11,29,7,23,13834,29
11/29/2014,2014,11,29,7,24,12782,30
11/30/2014,2014,11,30,1,1,11917,31
11/30/2014,2014,11,30,1,2,11377,32
11/30/2014,2014,11,30,1,3,11050,33
11/30/2014,2014,11,30,1,4,10871,34
11/30/2014,2014,11,30,1,5,10875,35
11/30/2014,2014,11,30,1,6,11115,36
11/30/2014,2014,11,30,1,7,11564,37
11/30/2014,2014,11,30,1,8,12125,38
11/30/2014,2014,11,30,1,9,12972,38
11/30/2014,2014,11,30,1,10,13529,41
11/30/2014,2014,11,30,1,11,13740,43
11/30/2014,2014,11,30,1,12,13775,45
11/30/2014,2014,11,30,1,13,13731,48
11/30/2014,2014,11,30,1,14,13653,50
11/30/2014,2014,11,30,1,15,13657,51
11/30/2014,2014,11,30,1,16,14054,51
11/30/2014,2014,11,30,1,17,15368,49
11/30/2014,2014,11,30,1,18,16003,47
11/30/2014,2014,11,30,1,19,15862,47
11/30/2014,2014,11,30,1,20,15362,47
11/30/2014,2014,11,30,1,21,14755,47
11/30/2014,2014,11,30,1,22,13671,47
11/30/2014,2014,11,30,1,23,12421,47
11/30/2014,2014,11,30,1,24,11311,47
12/1/2014,2014,12,1,2,1,10590,47
12/1/2014,2014,12,1,2,2,10178,47
12/1/2014,2014,12,1,2,3,10006,47
12/1/2014,2014,12,1,2,4,10030,47
12/1/2014,2014,12,1,2,5,10427,47
12/1/2014,2014,12,1,2,6,11566,47
12/1/2014,2014,12,1,2,7,13487,48
12/1/2014,2014,12,1,2,8,14499,47
12/1/2014,2014,12,1,2,9,14645,48
12/1/2014,2014,12,1,2,10,14636,51
12/1/2014,2014,12,1,2,11,14718,54
12/1/2014,2014,12,1,2,12,14693,57
12/1/2014,2014,12,1,2,13,14634,58
12/1/2014,2014,12,1,2,14,14666,57
12/1/2014,2014,12,1,2,15,14643,55
12/1/2014,2014,12,1,2,16,14887,52
12/1/2014,2014,12,1,2,17,16052,50
12/1/2014,2014,12,1,2,18,16884,47
12/1/2014,2014,12,1,2,19,16786,45
12/1/2014,2014,12,1,2,20,16395,43
12/1/2014,2014,12,1,2,21,15780,42
12/1/2014,2014,12,1,2,22,14724,41
12/1/2014,2014,12,1,2,23,13349,39
12/1/2014,2014,12,1,2,24,12134,39
12/2/2014,2014,12,2,3,1,11361,37
12/2/2014,2014,12,2,3,2,10962,36
12/2/2014,2014,12,2,3,3,10818,36
12/2/2014,2014,12,2,3,4,10867,35
12/2/2014,2014,12,2,3,5,11274,33
12/2/2014,2014,12,2,3,6,12489,32
12/2/2014,2014,12,2,3,7,14580,31
12/2/2014,2014,12,2,3,8,15628,30
12/2/2014,2014,12,2,3,9,15853,31
12/2/2014,2014,12,2,3,10,15898,31
12/2/2014,2014,12,2,3,11,15961,33
12/2/2014,2014,12,2,3,12,15919,33
12/2/2014,2014,12,2,3,13,15903,34
12/2/2014,2014,12,2,3,14,15986,34
12/2/2014,2014,12,2,3,15,16012,34
12/2/2014,2014,12,2,3,16,16316,34
12/2/2014,2014,12,2,3,17,17479,34
12/2/2014,2014,12,2,3,18,18139,34
12/2/2014,2014,12,2,3,19,17987,33
12/2/2014,2014,12,2,3,20,17588,32
12/2/2014,2014,12,2,3,21,16905,32
12/2/2014,2014,12,2,3,22,15725,33
12/2/2014,2014,12,2,3,23,14157,33
12/2/2014,2014,12,2,3,24,12793,34
12/3/2014,2014,12,3,4,1,11924,34
12/3/2014,2014,12,3,4,2,11432,35
12/3/2014,2014,12,3,4,3,11185,35
12/3/2014,2014,12,3,4,4,11145,35
12/3/2014,2014,12,3,4,5,11485,36
12/3/2014,2014,12,3,4,6,12539,36
12/3/2014,2014,12,3,4,7,14455,36
12/3/2014,2014,12,3,4,8,15538,35
