date,year,month,day,weekday,hour,demand
11/26/2020,2020,11,26,5,21,8348.5
11/26/2020,2020,11,26,5,22,7807.32
11/26/2020,2020,11,26,5,23,7309.55
11/27/2020,2020,11,27,6,0,6852.22
11/27/2020,2020,11,27,6,1,6366.01
11/27/2020,2020,11,27,6,2,6010.78
11/27/2020,2020,11,27,6,3,5879.38
11/27/2020,2020,11,27,6,4,5638.4
11/27/2020,2020,11,27,6,5,5587.13
11/27/2020,2020,11,27,6,6,5648.24
11/27/2020,2020,11,27,6,7,5639.45
11/27/2020,2020,11,27,6,8,5821.29
11/27/2020,2020,11,27,6,9,5735.04
11/27/2020,2020,11,27,6,10,5630
11/27/2020,2020,11,27,6,11,5731.9
11/27/2020,2020,11,27,6,12,6082.8
11/27/2020,2020,11,27,6,13,6313.03
11/27/2020,2020,11,27,6,14,5749.8
11/27/2020,2020,11,27,6,15,5511.76
11/27/2020,2020,11,27,6,16,5510.1
11/27/2020,2020,11,27,6,17,5834.18
11/27/2020,2020,11,27,6,18,7566.47
11/27/2020,2020,11,27,6,19,7674.32
11/27/2020,2020,11,27,6,20,7782.17
11/27/2020,2020,11,27,6,21,7519.17
11/27/2020,2020,11,27,6,22,7133.91
11/27/2020,2020,11,27,6,23,6764.19
11/28/2020,2020,11,28,7,0,6303.91
11/28/2020,2020,11,28,7,1,5891.31
11/28/2020,2020,11,28,7,2,5569.23
11/28/2020,2020,11,28,7,3,5476.39
11/28/2020,2020,11,28,7,4,5375.21
11/28/2020,2020,11,28,7,5,5330.91
11/28/2020,2020,11,28,7,6,5449.22
11/28/2020,2020,11,28,7,7,5845.14
11/28/2020,2020,11,28,7,8,6316.02
11/28/2020,2020,11,28,7,9,6328.71
11/28/2020,2020,11,28,7,10,6321.62
11/28/2020,2020,11,28,7,11,6445.12
11/28/2020,2020,11,28,7,12,6841.25
11/28/2020,2020,11,28,7,13,7132.3
11/28/2020,2020,11,28,7,14,6879.7
11/28/2020,2020,11,28,7,15,6873.2
11/28/2020,2020,11,28,7,16,6807.83
11/28/2020,2020,11,28,7,17,7142.02
11/28/2020,2020,11,28,7,18,8891.6
11/28/2020,2020,11,28,7,19,8867.99499999999
11/28/2020,2020,11,28,7,20,8844.39
11/28/2020,2020,11,28,7,21,8520.6
11/28/2020,2020,11,28,7,22,7922.3
11/28/2020,2020,11,28,7,23,7323.5
11/29/2020,2020,11,29,1,0,6904.58
11/29/2020,2020,11,29,1,1,6358.5
11/29/2020,2020,11,29,1,2,6133.9
11/29/2020,2020,11,29,1,3,5981.2
11/29/2020,2020,11,29,1,4,5798.57
11/29/2020,2020,11,29,1,5,5683.27
11/29/2020,2020,11,29,1,6,5847.56
11/29/2020,2020,11,29,1,7,6205.37
11/29/2020,2020,11,29,1,8,6660.68
11/29/2020,2020,11,29,1,9,6933.56
11/29/2020,2020,11,29,1,10,6990.68
11/29/2020,2020,11,29,1,11,7219.3
11/29/2020,2020,11,29,1,12,7473.33
11/29/2020,2020,11,29,1,13,7638.02
11/29/2020,2020,11,29,1,14,7371.77
11/29/2020,2020,11,29,1,15,7244.9
11/29/2020,2020,11,29,1,16,7118.72
11/29/2020,2020,11,29,1,17,7285.16
11/29/2020,2020,11,29,1,18,8800.8
11/29/2020,2020,11,29,1,19,8802.915
11/29/2020,2020,11,29,1,20,8805.03
11/29/2020,2020,11,29,1,21,8507.7
11/29/2020,2020,11,29,1,22,7959
11/29/2020,2020,11,29,1,23,7380.05
11/30/2020,2020,11,30,2,0,6935.2
11/30/2020,2020,11,30,2,1,6292.6
11/30/2020,2020,11,30,2,2,5970
11/30/2020,2020,11,30,2,3,5813
11/30/2020,2020,11,30,2,4,5706
11/30/2020,2020,11,30,2,5,5628
11/30/2020,2020,11,30,2,6,5837.45
11/30/2020,2020,11,30,2,7,6159.11
11/30/2020,2020,11,30,2,8,6619.37
11/30/2020,2020,11,30,2,9,7009.02
11/30/2020,2020,11,30,2,10,6949.7
11/30/2020,2020,11,30,2,11,7146.06
11/30/2020,2020,11,30,2,12,7480.06
11/30/2020,2020,11,30,2,13,7780.6
11/30/2020,2020,11,30,2,14,7405.5
11/30/2020,2020,11,30,2,15,7370.58
11/30/2020,2020,11,30,2,16,7244.97
11/30/2020,2020,11,30,2,17,7379.47
11/30/2020,2020,11,30,2,18,8759.54
11/30/2020,2020,11,30,2,19,8786.92
11/30/2020,2020,11,30,2,20,8814.3
11/30/2020,2020,11,30,2,21,8586.02
11/30/2020,2020,11,30,2,22,7935.3
11/30/2020,2020,11,30,2,23,7294.3
12/1/2020,2020,12,1,3,0,7059.2
12/1/2020,2020,12,1,3,1,6397.7
12/1/2020,2020,12,1,3,2,6082.5
12/1/2020,2020,12,1,3,3,5928.04
12/1/2020,2020,12,1,3,4,5767.9
12/1/2020,2020,12,1,3,5,5633
12/1/2020,2020,12,1,3,6,5899.6
12/1/2020,2020,12,1,3,7,6210.08
12/1/2020,2020,12,1,3,8,6592
12/1/2020,2020,12,1,3,9,6840.1
12/1/2020,2020,12,1,3,10,6952.8
12/1/2020,2020,12,1,3,11,7201.37
12/1/2020,2020,12,1,3,12,7608.84
12/1/2020,2020,12,1,3,13,7709.65
12/1/2020,2020,12,1,3,14,7256
12/1/2020,2020,12,1,3,15,7256.84
12/1/2020,2020,12,1,3,16,7088.25
12/1/2020,2020,12,1,3,17,7317.33
12/1/2020,2020,12,1,3,18,8871.2
12/1/2020,2020,12,1,3,19,8837.66
12/1/2020,2020,12,1,3,20,8804.12
12/1/2020,2020,12,1,3,21,8478.62
12/1/2020,2020,12,1,3,22,8006.65
12/1/2020,2020,12,1,3,23,7362.93
12/2/2020,2020,12,2,4,0,6950.5
12/2/2020,2020,12,2,4,1,6350.6
12/2/2020,2020,12,2,4,2,6125.6
12/2/2020,2020,12,2,4,3,5918.69
12/2/2020,2020,12,2,4,4,5682.33
12/2/2020,2020,12,2,4,5,5635.8
12/2/2020,2020,12,2,4,6,5874.4
12/2/2020,2020,12,2,4,7,6126.6
12/2/2020,2020,12,2,4,8,6528.63
12/2/2020,2020,12,2,4,9,6850.98
12/2/2020,2020,12,2,4,10,6879.78
12/2/2020,2020,12,2,4,11,7049.18
12/2/2020,2020,12,2,4,12,7397.82
12/2/2020,2020,12,2,4,13,7552.17
12/2/2020,2020,12,2,4,14,7191.29
12/2/2020,2020,12,2,4,15,7114.73
12/2/2020,2020,12,2,4,16,7043.07
12/2/2020,2020,12,2,4,17,7403.11
12/2/2020,2020,12,2,4,18,8509.9
12/2/2020,2020,12,2,4,19,8674.95
12/2/2020,2020,12,2,4,20,8840
12/2/2020,2020,12,2,4,21,8406.5
12/2/2020,2020,12,2,4,22,7955.28
12/2/2020,2020,12,2,4,23,6436.66
12/3/2020,2020,12,3,5,0,6333.6
12/3/2020,2020,12,3,5,1,6297.4
12/3/2020,2020,12,3,5,2,6025.5
12/3/2020,2020,12,3,5,3,5935.5
12/3/2020,2020,12,3,5,4,5777.4
12/3/2020,2020,12,3,5,5,5721.5
12/3/2020,2020,12,3,5,6,5923.3
12/3/2020,2020,12,3,5,7,6110.5
12/3/2020,2020,12,3,5,8,6689
12/3/2020,2020,12,3,5,9,7048
12/3/2020,2020,12,3,5,10,6950.43
12/3/2020,2020,12,3,5,11,7281.77
12/3/2020,2020,12,3,5,12,7491.76
12/3/2020,2020,12,3,5,13,7726.16
12/3/2020,2020,12,3,5,14,7514.23
12/3/2020,2020,12,3,5,15,7202.1
12/3/2020,2020,12,3,5,16,7221.1
12/3/2020,2020,12,3,5,17,7472.45
12/3/2020,2020,12,3,5,18,8877.8
12/3/2020,2020,12,3,5,19,8809.9
12/3/2020,2020,12,3,5,20,8742
12/3/2020,2020,12,3,5,21,8370.55
12/3/2020,2020,12,3,5,22,8003.96
12/3/2020,2020,12,3,5,23,7361.66
12/4/2020,2020,12,4,6,0,6885.44
12/4/2020,2020,12,4,6,1,6408.11
12/4/2020,2020,12,4,6,2,6197.28
12/4/2020,2020,12,4,6,3,5974.78
12/4/2020,2020,12,4,6,4,5707.27
12/4/2020,2020,12,4,6,5,5784.16
12/4/2020,2020,12,4,6,6,5882.18
12/4/2020,2020,12,4,6,7,5828.3
12/4/2020,2020,12,4,6,8,6034.8
12/4/2020,2020,12,4,6,9,6062.2
12/4/2020,2020,12,4,6,10,5955
12/4/2020,2020,12,4,6,11,5879.7
12/4/2020,2020,12,4,6,12,6202.5
12/4/2020,2020,12,4,6,13,6482.4
12/4/2020,2020,12,4,6,14,5909.8
12/4/2020,2020,12,4,6,15,5682.8
12/4/2020,2020,12,4,6,16,5629.8
12/4/2020,2020,12,4,6,17,5926.81
12/4/2020,2020,12,4,6,18,7460.11
12/4/2020,2020,12,4,6,19,7680.555
12/4/2020,2020,12,4,6,20,7901
12/4/2020,2020,12,4,6,21,7690
12/4/2020,2020,12,4,6,22,7070.56
12/4/2020,2020,12,4,6,23,6796.3
12/5/2020,2020,12,5,7,0,6350.6
12/5/2020,2020,12,5,7,1,6046.09
12/5/2020,2020,12,5,7,2,5538.98
12/5/2020,2020,12,5,7,3,5437.67
12/5/2020,2020,12,5,7,4,5346.4
12/5/2020,2020,12,5,7,5,5281.2
12/5/2020,2020,12,5,7,6,5602.1
12/5/2020,2020,12,5,7,7,5864.36
12/5/2020,2020,12,5,7,8,6328.36
12/5/2020,2020,12,5,7,9,6547.38
12/5/2020,2020,12,5,7,10,6386.1
12/5/2020,2020,12,5,7,11,6541.6
12/5/2020,2020,12,5,7,12,6765
12/5/2020,2020,12,5,7,13,6957
12/5/2020,2020,12,5,7,14,6791.7
12/5/2020,2020,12,5,7,15,6707.69
12/5/2020,2020,12,5,7,16,6645
12/5/2020,2020,12,5,7,17,7153.07
12/5/2020,2020,12,5,7,18,8610.43
12/5/2020,2020,12,5,7,19,8716.015
12/5/2020,2020,12,5,7,20,8821.6
12/5/2020,2020,12,5,7,21,8511.52
12/5/2020,2020,12,5,7,22,7898.52
12/5/2020,2020,12,5,7,23,7371.27
12/6/2020,2020,12,6,1,0,6819.8
12/6/2020,2020,12,6,1,1,6502.57
12/6/2020,2020,12,6,1,2,6172.97
12/6/2020,2020,12,6,1,3,5944.97
12/6/2020,2020,12,6,1,4,5786.9
12/6/2020,2020,12,6,1,5,5622.31
12/6/2020,2020,12,6,1,6,5908.3
12/6/2020,2020,12,6,1,7,6147.48
12/6/2020,2020,12,6,1,8,6635.6
12/6/2020,2020,12,6,1,9,7082.7
12/6/2020,2020,12,6,1,10,7014.29
12/6/2020,2020,12,6,1,11,7149.74
12/6/2020,2020,12,6,1,12,7331.91
12/6/2020,2020,12,6,1,13,7553.52
12/6/2020,2020,12,6,1,14,7156.62
12/6/2020,2020,12,6,1,15,7152.39
12/6/2020,2020,12,6,1,16,7091.6
12/6/2020,2020,12,6,1,17,7578.11
12/6/2020,2020,12,6,1,18,8799.94
12/6/2020,2020,12,6,1,19,8802.72
12/6/2020,2020,12,6,1,20,8805.5
12/6/2020,2020,12,6,1,21,8582.56
12/6/2020,2020,12,6,1,22,7871
12/6/2020,2020,12,6,1,23,7316
12/7/2020,2020,12,7,2,0,6968
12/7/2020,2020,12,7,2,1,6451
12/7/2020,2020,12,7,2,2,6115.8
12/7/2020,2020,12,7,2,3,5808
12/7/2020,2020,12,7,2,4,5594
12/7/2020,2020,12,7,2,5,5645
12/7/2020,2020,12,7,2,6,5873
12/7/2020,2020,12,7,2,7,6086.7
12/7/2020,2020,12,7,2,8,6633
12/7/2020,2020,12,7,2,9,7059.37
12/7/2020,2020,12,7,2,10,6997.5
12/7/2020,2020,12,7,2,11,7185.1
12/7/2020,2020,12,7,2,12,7385.97
12/7/2020,2020,12,7,2,13,7629.3
12/7/2020,2020,12,7,2,14,7241
12/7/2020,2020,12,7,2,15,7258.14
12/7/2020,2020,12,7,2,16,7088.74
12/7/2020,2020,12,7,2,17,7523.9
12/7/2020,2020,12,7,2,18,8763.7
12/7/2020,2020,12,7,2,19,8767.5
12/7/2020,2020,12,7,2,20,8771.3
12/7/2020,2020,12,7,2,21,8525.19
12/7/2020,2020,12,7,2,22,7816
12/7/2020,2020,12,7,2,23,7363
12/8/2020,2020,12,8,3,0,6885
12/8/2020,2020,12,8,3,1,6480
12/8/2020,2020,12,8,3,2,6078
12/8/2020,2020,12,8,3,3,6011
12/8/2020,2020,12,8,3,4,5743
12/8/2020,2020,12,8,3,5,5685
12/8/2020,2020,12,8,3,6,5886
12/8/2020,2020,12,8,3,7,6178
12/8/2020,2020,12,8,3,8,6715
12/8/2020,2020,12,8,3,9,7067
12/8/2020,2020,12,8,3,10,7039
12/8/2020,2020,12,8,3,11,7219.1
12/8/2020,2020,12,8,3,12,7331.64
12/8/2020,2020,12,8,3,13,7656.3
12/8/2020,2020,12,8,3,14,7278.9
12/8/2020,2020,12,8,3,15,7072.6
12/8/2020,2020,12,8,3,16,6910.47
12/8/2020,2020,12,8,3,17,7327.37
12/8/2020,2020,12,8,3,18,8872.12
12/8/2020,2020,12,8,3,19,8824.15
12/8/2020,2020,12,8,3,20,8776.18
12/8/2020,2020,12,8,3,21,8583.39
12/8/2020,2020,12,8,3,22,8010.34
12/8/2020,2020,12,8,3,23,7249.39
12/9/2020,2020,12,9,4,0,6771
12/9/2020,2020,12,9,4,1,6322
12/9/2020,2020,12,9,4,2,6020
12/9/2020,2020,12,9,4,3,5797
12/9/2020,2020,12,9,4,4,5662.5
12/9/2020,2020,12,9,4,5,5659.5
12/9/2020,2020,12,9,4,6,5790.23
12/9/2020,2020,12,9,4,7,6214.8
12/9/2020,2020,12,9,4,8,6637.5
12/9/2020,2020,12,9,4,9,6951.5
12/9/2020,2020,12,9,4,10,7219
12/9/2020,2020,12,9,4,11,7125
12/9/2020,2020,12,9,4,12,7249.8
12/9/2020,2020,12,9,4,13,7416
12/9/2020,2020,12,9,4,14,7014.4
12/9/2020,2020,12,9,4,15,7051.65
12/9/2020,2020,12,9,4,16,6939.47
12/9/2020,2020,12,9,4,17,7345.93
12/9/2020,2020,12,9,4,18,8648
12/9/2020,2020,12,9,4,19,8714.29
12/9/2020,2020,12,9,4,20,8780.58
12/9/2020,2020,12,9,4,21,8562
12/9/2020,2020,12,9,4,22,7769
12/9/2020,2020,12,9,4,23,7279
12/10/2020,2020,12,10,5,0,6874
12/10/2020,2020,12,10,5,1,6349
12/10/2020,2020,12,10,5,2,6049
12/10/2020,2020,12,10,5,3,5813
12/10/2020,2020,12,10,5,4,5557.5
12/10/2020,2020,12,10,5,5,5534.5
12/10/2020,2020,12,10,5,6,5822.5
12/10/2020,2020,12,10,5,7,6073.5
12/10/2020,2020,12,10,5,8,6667.5
12/10/2020,2020,12,10,5,9,7109
12/10/2020,2020,12,10,5,10,7140.5
12/10/2020,2020,12,10,5,11,7204.5
12/10/2020,2020,12,10,5,12,7455.3
12/10/2020,2020,12,10,5,13,7539.6
12/10/2020,2020,12,10,5,14,7211.6
12/10/2020,2020,12,10,5,15,7048.42
12/10/2020,2020,12,10,5,16,6960
12/10/2020,2020,12,10,5,17,7435.35
12/10/2020,2020,12,10,5,18,8592
12/10/2020,2020,12,10,5,19,8584.5
12/10/2020,2020,12,10,5,20,8577
12/10/2020,2020,12,10,5,21,8379
12/10/2020,2020,12,10,5,22,7828.8
12/10/2020,2020,12,10,5,23,7261.6
12/11/2020,2020,12,11,6,0,6826
12/11/2020,2020,12,11,6,1,6212
12/11/2020,2020,12,11,6,2,5910
12/11/2020,2020,12,11,6,3,5699
12/11/2020,2020,12,11,6,4,5486.5
12/11/2020,2020,12,11,6,5,5488.5
12/11/2020,2020,12,11,6,6,5636.5
12/11/2020,2020,12,11,6,7,5647.5
12/11/2020,2020,12,11,6,8,6010.5
12/11/2020,2020,12,11,6,9,6068
12/11/2020,2020,12,11,6,10,6014
12/11/2020,2020,12,11,6,11,6160
12/11/2020,2020,12,11,6,12,6316
12/11/2020,2020,12,11,6,13,6422
12/11/2020,2020,12,11,6,14,5923.5
12/11/2020,2020,12,11,6,15,5851.5
12/11/2020,2020,12,11,6,16,5616.5
12/11/2020,2020,12,11,6,17,5841.13
12/11/2020,2020,12,11,6,18,7471.47
12/11/2020,2020,12,11,6,19,7659.22
12/11/2020,2020,12,11,6,20,7846.97
12/11/2020,2020,12,11,6,21,7688.97
12/11/2020,2020,12,11,6,22,7254
12/11/2020,2020,12,11,6,23,6614
12/12/2020,2020,12,12,7,0,6251
12/12/2020,2020,12,12,7,1,5622
12/12/2020,2020,12,12,7,2,5364
12/12/2020,2020,12,12,7,3,5206
12/12/2020,2020,12,12,7,4,5088
12/12/2020,2020,12,12,7,5,5084
12/12/2020,2020,12,12,7,6,5391.5
12/12/2020,2020,12,12,7,7,5717.11
12/12/2020,2020,12,12,7,8,6198.54
12/12/2020,2020,12,12,7,9,6636
12/12/2020,2020,12,12,7,10,6422.5
12/12/2020,2020,12,12,7,11,6505
12/12/2020,2020,12,12,7,12,6645
12/12/2020,2020,12,12,7,13,6956
12/12/2020,2020,12,12,7,14,6572
12/12/2020,2020,12,12,7,15,6291
12/12/2020,2020,12,12,7,16,6423
12/12/2020,2020,12,12,7,17,6934.12
12/12/2020,2020,12,12,7,18,8439
12/12/2020,2020,12,12,7,19,8525.975
12/12/2020,2020,12,12,7,20,8612.95
12/12/2020,2020,12,12,7,21,8364.95
12/12/2020,2020,12,12,7,22,7671.05
12/12/2020,2020,12,12,7,23,7197.25
12/13/2020,2020,12,13,1,0,6809
12/13/2020,2020,12,13,1,1,6030.98
12/13/2020,2020,12,13,1,2,5687.28
12/13/2020,2020,12,13,1,3,5554.71
12/13/2020,2020,12,13,1,4,5447.43
12/13/2020,2020,12,13,1,5,5400.36
12/13/2020,2020,12,13,1,6,5704.36
12/13/2020,2020,12,13,1,7,6016.36
12/13/2020,2020,12,13,1,8,6409.2
12/13/2020,2020,12,13,1,9,6837.76
12/13/2020,2020,12,13,1,10,6849.15
12/13/2020,2020,12,13,1,11,7045.31
12/13/2020,2020,12,13,1,12,7186.3
12/13/2020,2020,12,13,1,13,7444.5
12/13/2020,2020,12,13,1,14,7045.11
12/13/2020,2020,12,13,1,15,6929.04
12/13/2020,2020,12,13,1,16,6808.27
12/13/2020,2020,12,13,1,17,7019.79
12/13/2020,2020,12,13,1,18,8565.6
12/13/2020,2020,12,13,1,19,8582.425
12/13/2020,2020,12,13,1,20,8599.25
12/13/2020,2020,12,13,1,21,8402.13
12/13/2020,2020,12,13,1,22,7904.28
12/13/2020,2020,12,13,1,23,7370.96
12/14/2020,2020,12,14,2,0,6794.25
12/14/2020,2020,12,14,2,1,6241.82
12/14/2020,2020,12,14,2,2,5950.22
12/14/2020,2020,12,14,2,3,5717.66
12/14/2020,2020,12,14,2,4,5609.6
12/14/2020,2020,12,14,2,5,5588.7
12/14/2020,2020,12,14,2,6,5797.16
12/14/2020,2020,12,14,2,7,6168.43
12/14/2020,2020,12,14,2,8,6684.3
12/14/2020,2020,12,14,2,9,6940.67
12/14/2020,2020,12,14,2,10,6977.37
12/14/2020,2020,12,14,2,11,7099.87
12/14/2020,2020,12,14,2,12,7361.29
12/14/2020,2020,12,14,2,13,7515.83
12/14/2020,2020,12,14,2,14,7228.97
12/14/2020,2020,12,14,2,15,7058
12/14/2020,2020,12,14,2,16,6892
12/14/2020,2020,12,14,2,17,7135.17
12/14/2020,2020,12,14,2,18,8551
12/14/2020,2020,12,14,2,19,8615.45
12/14/2020,2020,12,14,2,20,8679.9
12/14/2020,2020,12,14,2,21,8485
12/14/2020,2020,12,14,2,22,7899.6
12/14/2020,2020,12,14,2,23,7335.11
12/15/2020,2020,12,15,3,0,6851.51
12/15/2020,2020,12,15,3,1,6347.49
12/15/2020,2020,12,15,3,2,6023.38
12/15/2020,2020,12,15,3,3,5896.5
12/15/2020,2020,12,15,3,4,5687.5
12/15/2020,2020,12,15,3,5,5649
12/15/2020,2020,12,15,3,6,5886
12/15/2020,2020,12,15,3,7,6127
12/15/2020,2020,12,15,3,8,6515
12/15/2020,2020,12,15,3,9,7029.5
12/15/2020,2020,12,15,3,10,7003
12/15/2020,2020,12,15,3,11,7114.5
12/15/2020,2020,12,15,3,12,7160.46
12/15/2020,2020,12,15,3,13,7291.1
12/15/2020,2020,12,15,3,14,6981.2
12/15/2020,2020,12,15,3,15,7056.17
12/15/2020,2020,12,15,3,16,6884.8
12/15/2020,2020,12,15,3,17,7151.02
12/15/2020,2020,12,15,3,18,8545.3
12/15/2020,2020,12,15,3,19,8606.75
12/15/2020,2020,12,15,3,20,8668.2
12/15/2020,2020,12,15,3,21,8463.2
12/15/2020,2020,12,15,3,22,7832.54
12/15/2020,2020,12,15,3,23,7241.6
12/16/2020,2020,12,16,4,0,6780.45
12/16/2020,2020,12,16,4,1,6261.88
12/16/2020,2020,12,16,4,2,6016.04
12/16/2020,2020,12,16,4,3,5764.83
12/16/2020,2020,12,16,4,4,5656.22
12/16/2020,2020,12,16,4,5,5537.65
12/16/2020,2020,12,16,4,6,5542.74
12/16/2020,2020,12,16,4,7,5633.71
12/16/2020,2020,12,16,4,8,5924.45
12/16/2020,2020,12,16,4,9,5835.08
12/16/2020,2020,12,16,4,10,5905.08
12/16/2020,2020,12,16,4,11,5903.2
12/16/2020,2020,12,16,4,12,6211.9
12/16/2020,2020,12,16,4,13,6402.7
12/16/2020,2020,12,16,4,14,6173
12/16/2020,2020,12,16,4,15,5696.07
12/16/2020,2020,12,16,4,16,5494.91
12/16/2020,2020,12,16,4,17,5773.13
12/16/2020,2020,12,16,4,18,7233.67
12/16/2020,2020,12,16,4,19,7445.345
12/16/2020,2020,12,16,4,20,7657.02
12/16/2020,2020,12,16,4,21,7539.4
12/16/2020,2020,12,16,4,22,7076.7
12/16/2020,2020,12,16,4,23,6584.4
12/17/2020,2020,12,17,5,0,5977
12/17/2020,2020,12,17,5,1,5601
12/17/2020,2020,12,17,5,2,5383.7
12/17/2020,2020,12,17,5,3,5099
12/17/2020,2020,12,17,5,4,4999
12/17/2020,2020,12,17,5,5,4961
12/17/2020,2020,12,17,5,6,5290
12/17/2020,2020,12,17,5,7,5614.8
12/17/2020,2020,12,17,5,8,6188.3
12/17/2020,2020,12,17,5,9,6493.3
12/17/2020,2020,12,17,5,10,6408.7
12/17/2020,2020,12,17,5,11,6517.17
12/17/2020,2020,12,17,5,12,6877.84
12/17/2020,2020,12,17,5,13,6977.7
12/17/2020,2020,12,17,5,14,6813.04
12/17/2020,2020,12,17,5,15,6504.04
12/17/2020,2020,12,17,5,16,6590.04
12/17/2020,2020,12,17,5,17,6975.71
12/17/2020,2020,12,17,5,18,8288.98
12/17/2020,2020,12,17,5,19,8387.59
12/17/2020,2020,12,17,5,20,8486.2
12/17/2020,2020,12,17,5,21,8161.4
12/17/2020,2020,12,17,5,22,7590.77
12/17/2020,2020,12,17,5,23,7168.1
12/18/2020,2020,12,18,6,0,6667.4
12/18/2020,2020,12,18,6,1,6226.6
12/18/2020,2020,12,18,6,2,5800.63
12/18/2020,2020,12,18,6,3,5639.5
12/18/2020,2020,12,18,6,4,5480.5
12/18/2020,2020,12,18,6,5,5405.5
12/18/2020,2020,12,18,6,6,5526.5
12/18/2020,2020,12,18,6,7,5514.6
12/18/2020,2020,12,18,6,8,5804.3
12/18/2020,2020,12,18,6,9,5744.12
12/18/2020,2020,12,18,6,10,5647.39
12/18/2020,2020,12,18,6,11,5712.27
12/18/2020,2020,12,18,6,12,5989.25
12/18/2020,2020,12,18,6,13,6282.33
12/18/2020,2020,12,18,6,14,5562.1
12/18/2020,2020,12,18,6,15,5387.7
12/18/2020,2020,12,18,6,16,5268.8
12/18/2020,2020,12,18,6,17,5721.31
12/18/2020,2020,12,18,6,18,7345.99
12/18/2020,2020,12,18,6,19,7572.295
12/18/2020,2020,12,18,6,20,7798.6
12/18/2020,2020,12,18,6,21,7685.6
12/18/2020,2020,12,18,6,22,7092.6
12/18/2020,2020,12,18,6,23,6573
12/19/2020,2020,12,19,7,0,6115.1
12/19/2020,2020,12,19,7,1,5570.7
12/19/2020,2020,12,19,7,2,5339.7
12/19/2020,2020,12,19,7,3,5234
12/19/2020,2020,12,19,7,4,5129
12/19/2020,2020,12,19,7,5,4945
12/19/2020,2020,12,19,7,6,5209
12/19/2020,2020,12,19,7,7,5365.36
12/19/2020,2020,12,19,7,8,5836.22
12/19/2020,2020,12,19,7,9,6000
12/19/2020,2020,12,19,7,10,5844.29
12/19/2020,2020,12,19,7,11,5919.93
12/19/2020,2020,12,19,7,12,6254.71
12/19/2020,2020,12,19,7,13,6438.6
12/19/2020,2020,12,19,7,14,6198.3
12/19/2020,2020,12,19,7,15,6106
12/19/2020,2020,12,19,7,16,6173
12/19/2020,2020,12,19,7,17,6517.38
12/19/2020,2020,12,19,7,18,8205
12/19/2020,2020,12,19,7,19,8397.5
12/19/2020,2020,12,19,7,20,8590
12/19/2020,2020,12,19,7,21,8294.3
12/19/2020,2020,12,19,7,22,7583.37
12/19/2020,2020,12,19,7,23,6927.3
12/20/2020,2020,12,20,1,0,6528.55
12/20/2020,2020,12,20,1,1,6091.1
12/20/2020,2020,12,20,1,2,5731.68
12/20/2020,2020,12,20,1,3,5630.8
12/20/2020,2020,12,20,1,4,5436.72
12/20/2020,2020,12,20,1,5,5335.62
12/20/2020,2020,12,20,1,6,5717.73
12/20/2020,2020,12,20,1,7,6019.72
12/20/2020,2020,12,20,1,8,6458.55
12/20/2020,2020,12,20,1,9,6856.44
12/20/2020,2020,12,20,1,10,6876.66
12/20/2020,2020,12,20,1,11,6990.05
12/20/2020,2020,12,20,1,12,7252.14
12/20/2020,2020,12,20,1,13,7463.61
12/20/2020,2020,12,20,1,14,7096.4
12/20/2020,2020,12,20,1,15,6827.8
12/20/2020,2020,12,20,1,16,6674.19
12/20/2020,2020,12,20,1,17,6995.16
12/20/2020,2020,12,20,1,18,8361.3
12/20/2020,2020,12,20,1,19,8498.05
12/20/2020,2020,12,20,1,20,8634.8
12/20/2020,2020,12,20,1,21,8322.37
12/20/2020,2020,12,20,1,22,7750.72
12/20/2020,2020,12,20,1,23,7093.2
12/21/2020,2020,12,21,2,0,6631.9
12/21/2020,2020,12,21,2,1,6217
12/21/2020,2020,12,21,2,2,5885.45
12/21/2020,2020,12,21,2,3,5742.9
12/21/2020,2020,12,21,2,4,5588.56
12/21/2020,2020,12,21,2,5,5559.3
12/21/2020,2020,12,21,2,6,5697.8
12/21/2020,2020,12,21,2,7,6052.64
12/21/2020,2020,12,21,2,8,6499.65
12/21/2020,2020,12,21,2,9,6800.09
12/21/2020,2020,12,21,2,10,6879.62
12/21/2020,2020,12,21,2,11,6892.85
12/21/2020,2020,12,21,2,12,7109.88
12/21/2020,2020,12,21,2,13,7264
12/21/2020,2020,12,21,2,14,7112.6
12/21/2020,2020,12,21,2,15,6410.39
12/21/2020,2020,12,21,2,16,6712.57
12/21/2020,2020,12,21,2,17,6999.06
12/21/2020,2020,12,21,2,18,8645.25
12/21/2020,2020,12,21,2,19,8686.775
12/21/2020,2020,12,21,2,20,8728.3
12/21/2020,2020,12,21,2,21,8438.64
12/21/2020,2020,12,21,2,22,7722
12/21/2020,2020,12,21,2,23,7229.27
12/22/2020,2020,12,22,3,0,6731.82
12/22/2020,2020,12,22,3,1,6220.01
12/22/2020,2020,12,22,3,2,5821.79
12/22/2020,2020,12,22,3,3,5678.12
12/22/2020,2020,12,22,3,4,5502.56
12/22/2020,2020,12,22,3,5,5557.77
12/22/2020,2020,12,22,3,6,5799.6
12/22/2020,2020,12,22,3,7,6022.55
12/22/2020,2020,12,22,3,8,6664.41
12/22/2020,2020,12,22,3,9,6910.74
12/22/2020,2020,12,22,3,10,6811.8
12/22/2020,2020,12,22,3,11,6807.9
12/22/2020,2020,12,22,3,12,7090.41
12/22/2020,2020,12,22,3,13,7178.46
